STRUCTURE,STRUCTURE_ID,ACTION,FREQ_ID,FREQ_NAME,REF_AREA_ID,REF_AREA_NAME,INDICATOR_ID,INDICATOR_NAME,SEX_ID,SEX_NAME,AGE_ID,AGE_NAME,URBANISATION_ID,URBANISATION_NAME,UNIT_MEASURE_ID,UNIT_MEASURE_NAME,COMP_BREAKDOWN_1_ID,COMP_BREAKDOWN_1_NAME,COMP_BREAKDOWN_2_ID,COMP_BREAKDOWN_2_NAME,COMP_BREAKDOWN_3_ID,COMP_BREAKDOWN_3_NAME,TIME_PERIOD,OBS_VALUE,DATABASE_ID_ID,DATABASE_ID_NAME,UNIT_MULT_ID,UNIT_MULT_NAME,UNIT_TYPE_ID,UNIT_TYPE_NAME,TIME_FORMAT_ID,TIME_FORMAT_NAME,OBS_STATUS_ID,OBS_STATUS_NAME,OBS_CONF_ID,OBS_CONF_NAME
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,732218.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,615470.625,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUT,Austria,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,1260953.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AZE,Azerbaijan,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,628590.6,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BHR,Bahrain,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,72440.8047,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BLR,Belarus,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,1626610.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BEL,Belgium,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,3812878.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BMU,Bermuda,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,600.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BIH,Bosnia and Herzegovina,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,13292.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGR,Bulgaria,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,13328437.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,52195000.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,21129.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HRV,Croatia,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,174325.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CUB,Cuba,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,230897.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CYP,Cyprus,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,159080.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CZE,Czechia,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,1088714.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DNK,Denmark,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,2010740.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DMA,Dominica,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,552.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ECU,Ecuador,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,10864.2891,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SLV,El Salvador,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,1068541.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EST,Estonia,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,9682164.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FJI,Fiji,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,11.667,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FIN,Finland,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,2388490.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FRA,France,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,11010303.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DEU,Germany,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,23039154.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRC,Greece,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,504282.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GLP,Guadeloupe,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,10024.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,4883.6298828125,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HUN,Hungary,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,457139.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISL,Iceland,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,47857.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IND,India,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,5150470.6,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IRQ,Iraq,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,19143.0996,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IRL,Ireland,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,533987.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ITA,Italy,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,9706964.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JOR,Jordan,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,60738.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KAZ,Kazakhstan,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,151391104.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KGZ,Kyrgyz Republic,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,12377486.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LVA,Latvia,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,66223.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LSO,Lesotho,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,1290.5,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LIE,Liechtenstein,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,8660.1699,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LTU,Lithuania,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,175951.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LUX,Luxembourg,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,356553.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MYS,Malaysia,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,2766613.5,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MLT,Malta,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,134001.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MTQ,Martinique,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,15747.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MUS,Mauritius,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,20746.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MCO,Monaco,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,383.2699890136719,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MNE,Montenegro,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,326255.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MMR,Myanmar,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,530.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NLD,Netherlands,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,5134155.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MKD,North Macedonia,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,57005.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NOR,Norway,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,1621059.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,1485808.8653,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,1917134.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRT,Portugal,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,834601.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MDA,Moldova,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,6116.2998,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,REU,Reunion,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,8459.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ROU,Romania,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,624979.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,RUS,Russian Federation,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,98263464.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SAU,Saudi Arabia,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,559334.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SRB,Serbia,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,17230470.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SGP,Singapore,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,478990.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SVK,Slovak Republic,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,496126.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SVN,Slovenia,UNSD_EI_HAZ_WAST_GEN,Hazardous waste generated,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,T,Tonnes,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,123617.0,UNSD_EI,UNSD Environmental Indicators,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
